id_produit,reference_fournisseur,nom_produit,libelle_source,description,categorie,sous_categorie,regle_de_classification,marque,id_producteur,producteur,producteur_libelle_source,id_fournisseur,fournisseur,canal_de_commande,url_photo,origine_pays,origine_region,origine_departement,lieu_fabrication,appellation,niveau_preuve_origine,caractere_local,savoir_faire_francais,poids_net_g,volume_ml,mention_poids_volume_source,degre_alcool,alcool,type_alcool,dlc_ddm,mention_source,prix_achat_ht,prix_achat_texte_source,unite_de_prix,libelle_colonne_prix_source,tva_taux,prix_achat_ttc,prix_au_kg_ht,droits_accises,prix_hors_droits_ht,prix_vente_ht,prix_vente_ttc,marge_eur,taux_marge,prix_min_acceptable,prix_max_conseille,conditionnement,quantite_par_conditionnement,multiple_commande_source,multiple_commande_valeur,minimum_commande,panachage,poids_brut_g,longueur_cm,largeur_cm,hauteur_cm,volume_dm3,fragile,contient_verre,liquide,sensible_chocs,protection_necessaire,protection_type,contraintes_transport,personnalisable,type_personnalisation,cout_personnalisation,delai_personnalisation,fournisseur_personnalisation,niveau_gamme,niveau_noblesse_propose,noblesse_justification,noblesse_statut,saisonnalite,produit_noel,produit_premium,produit_local_emblematique,tags_opportunite,stock_interne,stock_reserve,stock_disponible,stock_fournisseur,delai_fournisseur,quantite_minimum_commande,disponibilite,statut_ligne,doublon_potentiel,conflit_prix,anomalie_source,champs_a_confirmer,source,ligne_source
PROD-0011,À CONFIRMER,Coquilles trio 80 grs mini 50 paquets,Coquilles trio 80 grs mini 50 paquets,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,80.0,,80 grs,,NON,,4 MOIS,,2.45,2.45,unité,PU HT,0.055,2.5848,,,,,,,,,,À CONFIRMER,,50/,50,50 paquets (mention « mini 50 paquets » dans le libellé),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,1,palier de prix d'achat (2.45 € HT) → 1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,36,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 20
PROD-0012,À CONFIRMER,Croquant aux amandes 125 grs,Croquant aux amandes 125 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,125.0,,125 grs,,NON,,4 MOIS,,4.3,4.3,unité,PU HT,0.055,4.5365,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (4.30 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 21
PROD-0013,À CONFIRMER,Croquenoisette chocolat 180 grs,Croquenoisette chocolat 180 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,180.0,,180 grs,,NON,,3 MOIS,,4.55,4.55,unité,PU HT,0.055,4.8002,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (4.55 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 22
PROD-0014,À CONFIRMER,Croquenoisettes 180 grs,Croquenoisettes 180 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,180.0,,180 grs,,NON,,3 MOIS,,3.73,3.73,unité,PU HT,0.055,3.9351,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.73 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 23
PROD-0015,À CONFIRMER,Croquentin 220 grs,Croquentin 220 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,220.0,,220 grs,,NON,,4 MOIS,,3.5,3.5,unité,PU HT,0.055,3.6925,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.50 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 24
PROD-0016,À CONFIRMER,Croquet Calvados 180 grs,Croquet Calvados 180 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,180.0,,180 grs,À CONFIRMER,INGREDIENT_ALCOOLISE,Alcool cité comme ingrédient dans le libellé,3 MOIS,,3.55,3.55,unité,PU HT,0.055,3.7452,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.55 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,38,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 25
PROD-0017,À CONFIRMER,Financier sachet 180 grs,Financier sachet 180 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,180.0,,180 grs,,NON,,1 MOIS,,3.25,3.25,unité,PU HT,0.055,3.4287,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.25 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,36,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 26
PROD-0018,À CONFIRMER,Financiers boite 250 grs,Financiers boite 250 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,250.0,,250 grs,,NON,,1 MOIS,,4.9,4.9,unité,PU HT,0.055,5.1695,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (4.90 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 27
PROD-0019,À CONFIRMER,Pailles feuilletées au sucre 150 grs,Pailles feuilletées au sucre 150 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,150.0,,150 grs,,NON,,2 MOIS,,3.45,3.45,unité,PU HT,0.055,3.6397,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.45 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 28
PROD-0020,À CONFIRMER,Sablé chocolat enrobage chocolat lait 180 grs,Sablé chocolat enrobage chocolat lait 180 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,180.0,,180 grs,,NON,,4 MOIS,,4.5,4.5,unité,PU HT,0.055,4.7475,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (4.50 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 29
PROD-0021,À CONFIRMER,Sablé éclats de caramel 180 grs,Sablé éclats de caramel 180 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,180.0,,180 grs,,NON,,4 MOIS,,3.56,3.56,unité,PU HT,0.055,3.7558,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.56 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 30
PROD-0022,À CONFIRMER,Sablé éclats caramel 110 grs mini 50 paquets,Sablé éclats caramel 110 grs mini 50 paquets,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,110.0,,110 grs,,NON,,4 MOIS,,2.5,2.5,unité,PU HT,0.055,2.6375,,,,,,,,,,À CONFIRMER,,50/,50,50 paquets (mention « mini 50 paquets » dans le libellé),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.50 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,36,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 31
PROD-0023,À CONFIRMER,Sablé spéculos 250 grs,Sablé spéculos 250 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,250.0,,250 grs,,NON,,4 MOIS,,3.95,3.95,unité,PU HT,0.055,4.1673,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.95 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 32
PROD-0024,À CONFIRMER,Sablés Mamie 220 grs,Sablés Mamie 220 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,220.0,,220 grs,,NON,,3 MOIS,,3.65,3.65,unité,PU HT,0.055,3.8507,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.65 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 33
PROD-0025,À CONFIRMER,Tuiles pâtissières 150 grs,Tuiles pâtissières 150 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,150.0,,150 grs,,NON,,4 MOIS,,3.85,3.85,unité,PU HT,0.055,4.0617,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.85 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 34
PROD-0026,À CONFIRMER,Sablette mendiante chocolat 130 grs,Sablette mendiante chocolat 130 grs,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,130.0,,130 grs,,NON,,4 MOIS,,3.0,3,unité,PU HT,0.055,3.165,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.00 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 35
PROD-0027,À CONFIRMER,Tuiles chocolat noir 150gr,Tuiles chocolat noir 150gr,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BISCUITERIE DE QUINEVILLE,FOUR-0005,BISCUITERIE DE QUINEVILLE,BISCUITERIE DE QUINEVILLE,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,150.0,,150gr,,NON,,6 MOIS,,6.6,6.6,unité,PU HT,0.055,6.963,,,,,,,,,,À CONFIRMER,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SIGNATURE,3,palier de prix d'achat (6.60 € HT) → 3,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,37,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 36
